sdv_game_id,season,game_date,sdv_home_team,sdv_away_team,home_team_id,away_team_id,matchup
401584753,2024,2023-11-01,UTAH,MEM,,15,MEM@UTAH
401584754,2024,2023-11-01,GS,SAC,,26,SAC@GS
401584757,2024,2023-11-02,NO,DET,,9,DET@NO
401584758,2024,2023-11-02,UTAH,ORL,,22,ORL@UTAH
401584759,2024,2023-11-02,PHX,SA,24,,SA@PHX
401584763,2024,2023-11-04,NO,ATL,,1,ATL@NO
401584766,2024,2023-11-04,MIN,UTAH,18,,UTAH@MIN
401584767,2024,2023-11-04,DEN,CHI,,5,CHI@DEN
401584769,2024,2023-11-05,SA,TOR,,28,TOR@SA
401584770,2024,2023-11-05,CLE,GS,6,,GS@CLE
401584773,2024,2023-11-06,DET,GS,9,,GS@DET
401584774,2024,2023-11-06,IND,SA,12,,SA@IND
401584776,2024,2023-11-06,PHI,WSH,23,,WSH@PHI
401584779,2024,2023-11-06,NY,LAC,,13,LAC@NY
401584780,2024,2023-11-06,CHI,UTAH,5,,UTAH@CHI
401584784,2024,2023-11-06,DEN,NO,,,NO@DEN
401584785,2024,2023-11-08,CHA,WSH,4,,WSH@CHA
401584786,2024,2023-11-08,IND,UTAH,12,,UTAH@IND
401584789,2024,2023-11-08,NY,SA,,,SA@NY
401584794,2024,2023-11-08,MIN,NO,18,,NO@MIN
401584797,2024,2023-11-08,DEN,GS,,,GS@DEN
401584804,2024,2023-11-11,GS,CLE,,6,CLE@GS
401584805,2024,2023-11-12,NY,CHA,,4,CHA@NY
401584806,2024,2023-11-12,BKN,WSH,3,,WSH@BKN
401584810,2024,2023-11-12,HOU,DEN,11,,DEN@HOU
401584811,2024,2023-11-12,NO,DAL,,7,DAL@NO
401584812,2024,2023-11-12,SA,MIA,,16,MIA@SA
401584814,2024,2023-11-12,GS,MIN,,18,MIN@GS
401584816,2024,2023-11-13,BOS,NY,2,,NY@BOS
401584817,2024,2023-11-13,TOR,WSH,28,,WSH@TOR
401584820,2024,2023-11-15,WSH,DAL,,7,DAL@WSH
401584821,2024,2023-11-15,ATL,NY,1,,NY@ATL
401584829,2024,2023-11-16,GS,OKC,,21,OKC@GS
401584830,2024,2023-11-18,CHA,NY,4,,NY@CHA
401584831,2024,2023-11-18,NO,MIN,,18,MIN@NO
401584834,2024,2023-11-18,SA,MEM,,15,MEM@SA
401584835,2024,2023-11-18,GS,OKC,,21,OKC@GS
401584838,2024,2023-11-19,CLE,DEN,6,,DEN@CLE
401584842,2024,2023-11-19,UTAH,PHX,,24,PHX@UTAH
401584846,2024,2023-11-20,DET,DEN,9,,DEN@DET
401584847,2024,2023-11-20,WSH,MIL,,17,MIL@WSH
401584849,2024,2023-11-20,MIN,NY,18,,NY@MIN
401584850,2024,2023-11-20,NO,SAC,,26,SAC@NO
401584851,2024,2023-11-20,SA,LAC,,13,LAC@SA
401584852,2024,2023-11-20,GS,HOU,,11,HOU@GS
401584853,2024,2023-11-22,CHA,WSH,4,,WSH@CHA
401584854,2024,2023-11-22,ORL,DEN,22,,DEN@ORL
401584861,2024,2023-11-22,NO,SAC,,26,SAC@NO
401584863,2024,2023-11-22,SA,LAC,,13,LAC@SA
401584864,2024,2023-11-22,PHX,GS,24,,GS@PHX
401584865,2024,2023-11-22,POR,UTAH,25,,UTAH@POR
401584869,2024,2023-11-25,WSH,ATL,,1,ATL@WSH
401584871,2024,2023-11-25,UTAH,NO,,,NO@UTAH
401584875,2024,2023-11-26,NY,PHX,,24,PHX@NY
401584880,2024,2023-11-26,DEN,SA,,,SA@DEN
401584881,2024,2023-11-27,DET,WSH,9,,WSH@DET
401584884,2024,2023-11-27,UTAH,NO,,,NO@UTAH
401584885,2024,2023-11-27,LAC,DEN,13,,DEN@LAC
401584887,2024,2023-11-29,ORL,WSH,22,,WSH@ORL
401584889,2024,2023-11-29,MEM,UTAH,15,,UTAH@MEM
401584890,2024,2023-11-29,NO,PHI,,23,PHI@NO
401584891,2024,2023-11-29,DEN,HOU,,11,HOU@DEN
401584896,2024,2023-11-30,NY,DET,,9,DET@NY
401584898,2024,2023-11-30,MIN,UTAH,18,,UTAH@MIN
401584900,2024,2023-11-30,SA,ATL,,1,ATL@SA
401584901,2024,2023-11-30,GS,LAC,,13,LAC@GS
401584902,2024,2023-12-01,ORL,WSH,22,,WSH@ORL
401584904,2024,2023-12-01,TOR,NY,28,,NY@TOR
401584906,2024,2023-12-01,NO,SA,,,SA@NO
401584907,2024,2023-12-01,PHX,DEN,24,,DEN@PHX
401584908,2024,2023-12-02,LAC,GS,13,,GS@LAC
401584913,2024,2023-12-02,CHI,NO,5,,NO@CHI
401584917,2024,2023-12-02,UTAH,POR,,25,POR@UTAH
401584918,2024,2023-12-02,SAC,DEN,26,,DEN@SAC
401584923,2024,2023-12-11,PHI,WSH,23,,WSH@PHI
401584924,2024,2023-12-11,ATL,DEN,1,,DEN@ATL
401584925,2024,2023-12-11,NY,TOR,,28,TOR@NY
401584926,2024,2023-12-11,HOU,SA,11,,SA@HOU
401584929,2024,2023-12-11,NO,MIN,,18,MIN@NO
401584930,2024,2023-12-11,OKC,UTAH,21,,UTAH@OKC
401584935,2024,2023-12-12,CHI,DEN,5,,DEN@CHI
401584936,2024,2023-12-12,PHX,GS,24,,GS@PHX
401584939,2024,2023-12-13,WSH,NO,,,NO@WSH
401584944,2024,2023-12-13,SA,LAL,,14,LAL@SA
401584946,2024,2023-12-13,UTAH,NY,,,NY@UTAH
401584950,2024,2023-12-14,DEN,BKN,,3,BKN@DEN
401584951,2024,2023-12-14,POR,UTAH,25,,UTAH@POR
401584953,2024,2023-12-14,LAC,GS,13,,GS@LAC
401584954,2024,2023-12-15,CHA,NO,4,,NO@CHA
401584956,2024,2023-12-15,WSH,IND,,12,IND@WSH
401584959,2024,2023-12-15,SA,LAL,,14,LAL@SA
401584961,2024,2023-12-15,PHX,NY,24,,NY@PHX
401584967,2024,2023-12-16,GS,BKN,,3,BKN@GS
401584968,2024,2023-12-16,DEN,OKC,,21,OKC@DEN
401584970,2024,2023-12-16,SAC,UTAH,26,,UTAH@SAC
401584971,2024,2023-12-16,LAC,NY,13,,NY@LAC
401584973,2024,2023-12-17,SA,NO,,,NO@SA
401584975,2024,2023-12-17,PHX,WSH,24,,WSH@PHX
401584976,2024,2023-12-17,POR,GS,25,,GS@POR
401584984,2024,2023-12-18,DEN,DAL,,7,DAL@DEN
401584985,2024,2023-12-18,UTAH,BKN,,3,BKN@UTAH
401584986,2024,2023-12-18,SAC,WSH,26,,WSH@SAC
401584987,2024,2023-12-18,LAL,NY,14,,NY@LAL
401584988,2024,2023-12-19,NO,MEM,,15,MEM@NO
401584989,2024,2023-12-19,MIL,SA,17,,SA@MIL
401584990,2024,2023-12-19,GS,BOS,,2,BOS@GS
401584992,2024,2023-12-20,CLE,UTAH,6,,UTAH@CLE
401584996,2024,2023-12-20,BKN,NY,3,,NY@BKN
401584997,2024,2023-12-20,TOR,DEN,28,,DEN@TOR
401585002,2024,2023-12-21,DET,UTAH,9,,UTAH@DET
401585003,2024,2023-12-21,CLE,NO,6,,NO@CLE
401585004,2024,2023-12-21,CHI,SA,5,,SA@CHI
401585009,2024,2023-12-21,POR,WSH,25,,WSH@POR
401585011,2024,2023-12-22,BKN,DEN,3,,DEN@BKN
401585014,2024,2023-12-22,GS,WSH,,,WSH@GS
401585016,2024,2023-12-23,NY,MIL,,17,MIL@NY
401585018,2024,2023-12-23,CHA,DEN,4,,DEN@CHA
401585020,2024,2023-12-23,NO,HOU,,11,HOU@NO
401585023,2024,2023-12-23,TOR,UTAH,28,,UTAH@TOR
401585026,2024,2023-12-23,DAL,SA,7,,SA@DAL
401585027,2024,2023-12-23,GS,POR,,25,POR@GS
401585029,2024,2023-12-25,NY,MIL,,17,MIL@NY
401585030,2024,2023-12-25,DEN,GS,,,GS@DEN
401585035,2024,2023-12-26,WSH,ORL,,22,ORL@WSH
401585038,2024,2023-12-26,NO,MEM,,15,MEM@NO
401585040,2024,2023-12-26,SA,UTAH,,,UTAH@SA
401585044,2024,2023-12-27,WSH,TOR,,28,TOR@WSH
401585047,2024,2023-12-27,OKC,NY,21,,NY@OKC
401585052,2024,2023-12-28,NO,UTAH,,,UTAH@NO
401585053,2024,2023-12-28,DEN,MEM,,15,MEM@DEN
401585054,2024,2023-12-28,GS,MIA,,16,MIA@GS
401585055,2024,2023-12-28,POR,SA,25,,SA@POR
401585057,2024,2023-12-29,ORL,NY,22,,NY@ORL
401585058,2024,2023-12-29,WSH,BKN,,3,BKN@WSH
401585063,2024,2023-12-29,DEN,OKC,,21,OKC@DEN
401585065,2024,2023-12-29,POR,SA,25,,SA@POR
401585067,2024,2023-12-30,UTAH,MIA,,16,MIA@UTAH
401585069,2024,2023-12-30,IND,NY,12,,NY@IND
401585072,2024,2023-12-30,GS,DAL,,7,DAL@GS
401585073,2024,2023-12-31,WSH,ATL,,1,ATL@WSH
401585074,2024,2023-12-31,NO,LAL,,14,LAL@NO
401585076,2024,2023-12-31,SA,BOS,,2,BOS@SA
401585079,2024,2024-01-01,NY,MIN,,18,MIN@NY
401585083,2024,2024-01-01,DEN,CHA,,4,CHA@DEN
401585085,2024,2024-01-01,UTAH,DAL,,7,DAL@UTAH
401585088,2024,2024-01-02,MEM,SA,15,,SA@MEM
401585089,2024,2024-01-02,NO,BKN,,3,BKN@NO
401585091,2024,2024-01-02,GS,ORL,,22,ORL@GS
401585093,2024,2024-01-03,CLE,WSH,6,,WSH@CLE
401585096,2024,2024-01-03,NY,CHI,,5,CHI@NY
401585099,2024,2024-01-03,MIN,NO,18,,NO@MIN
401585102,2024,2024-01-03,UTAH,DET,,9,DET@UTAH
401585105,2024,2024-01-04,SA,MIL,,17,MIL@SA
401585106,2024,2024-01-04,GS,DEN,,,DEN@GS
401585107,2024,2024-01-05,BOS,UTAH,2,,UTAH@BOS
401585110,2024,2024-01-05,CLE,WSH,6,,WSH@CLE
401585111,2024,2024-01-05,PHI,NY,23,,NY@PHI
401585114,2024,2024-01-05,NO,LAC,,13,LAC@NO
401585116,2024,2024-01-05,DEN,ORL,,22,ORL@DEN
401585118,2024,2024-01-05,GS,DET,,9,DET@GS
401585122,2024,2024-01-06,WSH,NY,,,NY@WSH
401585123,2024,2024-01-06,PHI,UTAH,23,,UTAH@PHI
401585125,2024,2024-01-07,CLE,SA,6,,SA@CLE
401585128,2024,2024-01-07,SAC,NO,26,,NO@SAC
401585130,2024,2024-01-07,DEN,DET,,9,DET@DEN
401585132,2024,2024-01-07,GS,TOR,,28,TOR@GS
401585136,2024,2024-01-08,WSH,OKC,,21,OKC@WSH
401585138,2024,2024-01-08,MIL,UTAH,17,,UTAH@MIL
401585142,2024,2024-01-09,NY,POR,,25,POR@NY
401585147,2024,2024-01-10,DET,SA,9,,SA@DET
401585148,2024,2024-01-10,IND,WSH,12,,WSH@IND
401585152,2024,2024-01-10,UTAH,DEN,,,DEN@UTAH
401585153,2024,2024-01-10,GS,NO,,,NO@GS
401585158,2024,2024-01-11,DAL,NY,7,,NY@DAL
401585164,2024,2024-01-12,CHI,GS,5,,GS@CHI
401585167,2024,2024-01-12,DEN,NO,,,NO@DEN
401585168,2024,2024-01-12,UTAH,TOR,,28,TOR@UTAH
401585169,2024,2024-01-12,SA,CHA,,4,CHA@SA
401585171,2024,2024-01-13,ATL,WSH,1,,WSH@ATL
401585172,2024,2024-01-13,MEM,NY,15,,NY@MEM
401585173,2024,2024-01-13,MIL,GS,17,,GS@MIL
401585175,2024,2024-01-13,DAL,NO,7,,NO@DAL
401585176,2024,2024-01-13,SA,CHI,,5,CHI@SA
401585177,2024,2024-01-13,UTAH,LAL,,14,LAL@UTAH
401585178,2024,2024-01-14,DEN,IND,,12,IND@DEN
401585184,2024,2024-01-15,DAL,NO,7,,NO@DAL
401585185,2024,2024-01-15,NY,ORL,,22,ORL@NY
401585186,2024,2024-01-15,WSH,DET,,9,DET@WSH
401585187,2024,2024-01-15,ATL,SA,1,,SA@ATL
401585188,2024,2024-01-15,MEM,GS,15,,GS@MEM
401585192,2024,2024-01-15,UTAH,IND,,12,IND@UTAH
401585194,2024,2024-01-16,PHI,DEN,23,,DEN@PHI
401585199,2024,2024-01-17,BOS,SA,2,,SA@BOS
401585201,2024,2024-01-17,NY,HOU,,11,HOU@NY
401585203,2024,2024-01-17,NO,CHA,,4,CHA@NO
401585207,2024,2024-01-18,NY,WSH,,,WSH@NY
401585209,2024,2024-01-18,UTAH,OKC,,21,OKC@UTAH
401585212,2024,2024-01-19,CHA,SA,4,,SA@CHA
401585214,2024,2024-01-19,BOS,DEN,2,,DEN@BOS
401585216,2024,2024-01-19,NO,PHX,,24,PHX@NO
401585222,2024,2024-01-20,WSH,SA,,,SA@WSH
401585224,2024,2024-01-20,NY,TOR,,28,TOR@NY
401585226,2024,2024-01-20,HOU,UTAH,11,,UTAH@HOU
401585230,2024,2024-01-21,WSH,DEN,,,DEN@WSH
401585236,2024,2024-01-22,PHI,SA,23,,SA@PHI
401585242,2024,2024-01-23,IND,DEN,12,,DEN@IND
401585243,2024,2024-01-23,BKN,NY,3,,NY@BKN
401585244,2024,2024-01-23,NO,UTAH,,,UTAH@NO
401585248,2024,2024-01-24,WSH,MIN,,18,MIN@WSH
401585250,2024,2024-01-24,SA,OKC,,21,OKC@SA
401585254,2024,2024-01-24,GS,ATL,,1,ATL@GS
401585256,2024,2024-01-25,WSH,UTAH,,,UTAH@WSH
401585259,2024,2024-01-25,NY,DEN,,,DEN@NY
401585260,2024,2024-01-25,GS,SAC,,26,SAC@GS
401585268,2024,2024-01-26,NO,OKC,,21,OKC@NO
401585269,2024,2024-01-26,SA,POR,,25,POR@SA
401585270,2024,2024-01-27,DET,WSH,9,,WSH@DET
401585271,2024,2024-01-27,NY,MIA,,16,MIA@NY
401585272,2024,2024-01-27,DEN,PHI,,23,PHI@DEN
401585275,2024,2024-01-27,CHA,UTAH,4,,UTAH@CHA
401585276,2024,2024-01-27,MIL,NO,17,,NO@MIL
401585277,2024,2024-01-27,SA,MIN,,18,MIN@SA
401585278,2024,2024-01-27,GS,LAL,,14,LAL@GS
401585285,2024,2024-01-29,CHA,NY,4,,NY@CHA
401585287,2024,2024-01-29,BOS,NO,2,,NO@BOS
401585288,2024,2024-01-29,BKN,UTAH,3,,UTAH@BKN
401585293,2024,2024-01-29,SA,WSH,,,WSH@SA
401585295,2024,2024-01-29,DEN,MIL,,17,MIL@DEN
401585299,2024,2024-01-30,NY,UTAH,,,UTAH@NY
401585301,2024,2024-01-30,GS,PHI,,23,PHI@GS
401585304,2024,2024-01-31,WSH,LAC,,13,LAC@WSH
401585307,2024,2024-01-31,HOU,NO,11,,NO@HOU
401585309,2024,2024-01-31,SA,ORL,,22,ORL@SA
401585310,2024,2024-01-31,OKC,DEN,21,,DEN@OKC
401585313,2024,2024-02-01,NY,IND,,12,IND@NY
401585314,2024,2024-02-01,UTAH,PHI,,23,PHI@UTAH
401585317,2024,2024-02-02,WSH,MIA,,16,MIA@WSH
401585321,2024,2024-02-02,MEM,GS,15,,GS@MEM
401585324,2024,2024-02-02,SA,NO,,,NO@SA
401585325,2024,2024-02-02,DEN,POR,,25,POR@DEN
401585327,2024,2024-02-03,ATL,GS,1,,GS@ATL
401585329,2024,2024-02-03,NY,LAL,,14,LAL@NY
401585331,2024,2024-02-03,SA,CLE,,6,CLE@SA
401585333,2024,2024-02-04,WSH,PHX,,24,PHX@WSH
401585339,2024,2024-02-04,UTAH,MIL,,17,MIL@UTAH
401585340,2024,2024-02-04,DEN,POR,,25,POR@DEN
401585345,2024,2024-02-05,BKN,GS,3,,GS@BKN
401585346,2024,2024-02-05,NO,TOR,,28,TOR@NO
401585350,2024,2024-02-06,NY,MEM,,15,MEM@NY
401585352,2024,2024-02-06,UTAH,OKC,,21,OKC@UTAH
401585355,2024,2024-02-07,PHI,GS,23,,GS@PHI
401585356,2024,2024-02-07,WSH,CLE,,6,CLE@WSH
401585358,2024,2024-02-07,MIA,SA,16,,SA@MIA
401585359,2024,2024-02-07,LAC,NO,13,,NO@LAC
401585361,2024,2024-02-08,IND,GS,12,,GS@IND
401585362,2024,2024-02-08,ORL,SA,22,,SA@ORL
401585364,2024,2024-02-08,NY,DAL,,7,DAL@NY
401585367,2024,2024-02-08,PHX,UTAH,24,,UTAH@PHX
401585368,2024,2024-02-08,LAL,DEN,14,,DEN@LAL
401585371,2024,2024-02-09,BOS,WSH,2,,WSH@BOS
401585374,2024,2024-02-09,SAC,DEN,26,,DEN@SAC
401585375,2024,2024-02-09,LAL,NO,14,,NO@LAL
401585378,2024,2024-02-10,BKN,SA,3,,SA@BKN
401585381,2024,2024-02-10,WSH,PHI,,23,PHI@WSH
401585383,2024,2024-02-10,NY,IND,,12,IND@NY
401585385,2024,2024-02-10,GS,PHX,,24,PHX@GS
401585386,2024,2024-02-10,POR,NO,25,,NO@POR
401585392,2024,2024-02-12,TOR,SA,28,,SA@TOR
401585393,2024,2024-02-12,HOU,NY,11,,NY@HOU
401585394,2024,2024-02-12,MEM,NO,15,,NO@MEM
401585395,2024,2024-02-12,MIL,DEN,17,,DEN@MIL
401585396,2024,2024-02-12,DAL,WSH,7,,WSH@DAL
401585397,2024,2024-02-12,UTAH,GS,,,GS@UTAH
401585406,2024,2024-02-14,ORL,NY,22,,NY@ORL
401585412,2024,2024-02-14,NO,WSH,,,WSH@NO
401585413,2024,2024-02-14,DAL,SA,7,,SA@DAL
401585414,2024,2024-02-14,DEN,SAC,,26,SAC@DEN
401585416,2024,2024-02-14,UTAH,LAL,,14,LAL@UTAH
401585417,2024,2024-02-14,GS,LAC,,13,LAC@GS
401585422,2024,2024-02-22,PHI,NY,23,,NY@PHI
401585426,2024,2024-02-22,NO,HOU,,11,HOU@NO
401585428,2024,2024-02-22,DEN,WSH,,,WSH@DEN
401585429,2024,2024-02-22,UTAH,CHA,,4,CHA@UTAH
401585430,2024,2024-02-22,GS,LAL,,14,LAL@GS
401585431,2024,2024-02-22,SAC,SA,26,,SA@SAC
401585437,2024,2024-02-23,OKC,WSH,21,,WSH@OKC
401585438,2024,2024-02-23,NO,MIA,,16,MIA@NO
401585439,2024,2024-02-23,GS,CHA,,4,CHA@GS
401585440,2024,2024-02-23,POR,DEN,25,,DEN@POR
401585441,2024,2024-02-23,LAL,SA,14,,SA@LAL
401585444,2024,2024-02-24,NY,BOS,,2,BOS@NY
401585448,2024,2024-02-25,WSH,CLE,,6,CLE@WSH
401585451,2024,2024-02-25,NO,CHI,,5,CHI@NO
401585452,2024,2024-02-25,GS,DEN,,,DEN@GS
401585453,2024,2024-02-25,UTAH,SA,,,SA@UTAH
401585456,2024,2024-02-26,NY,DET,,9,DET@NY
401585462,2024,2024-02-27,WSH,GS,,,GS@WSH
401585463,2024,2024-02-27,ATL,UTAH,1,,UTAH@ATL
401585465,2024,2024-02-27,NY,NO,,,NO@NY
401585466,2024,2024-02-27,MIN,SA,18,,SA@MIN
401585471,2024,2024-02-28,IND,NO,12,,NO@IND
401585475,2024,2024-02-28,DEN,SAC,,26,SAC@DEN
401585478,2024,2024-02-29,ORL,UTAH,22,,UTAH@ORL
401585480,2024,2024-02-29,NY,GS,,,GS@NY
401585481,2024,2024-02-29,SA,OKC,,21,OKC@SA
401585483,2024,2024-02-29,DEN,MIA,,16,MIA@DEN
401585484,2024,2024-02-29,LAL,WSH,14,,WSH@LAL
401585488,2024,2024-03-01,TOR,GS,28,,GS@TOR
401585491,2024,2024-03-01,NO,IND,,12,IND@NO
401585493,2024,2024-03-01,LAC,WSH,13,,WSH@LAC
401585495,2024,2024-03-02,MIA,UTAH,16,,UTAH@MIA
401585497,2024,2024-03-02,LAL,DEN,14,,DEN@LAL
401585500,2024,2024-03-03,BOS,GS,2,,GS@BOS
401585504,2024,2024-03-03,CLE,NY,6,,NY@CLE
401585505,2024,2024-03-03,SA,IND,,12,IND@SA
401585510,2024,2024-03-04,UTAH,WSH,,,WSH@UTAH
401585517,2024,2024-03-05,NY,ATL,,1,ATL@NY
401585518,2024,2024-03-05,TOR,NO,28,,NO@TOR
401585519,2024,2024-03-05,HOU,SA,11,,SA@HOU
401585521,2024,2024-03-05,DEN,PHX,,24,PHX@DEN
401585522,2024,2024-03-06,WSH,ORL,,22,ORL@WSH
401585526,2024,2024-03-06,UTAH,CHI,,5,CHI@UTAH
401585527,2024,2024-03-06,GS,MIL,,17,MIL@GS
401585534,2024,2024-03-07,DEN,BOS,,2,BOS@DEN
401585535,2024,2024-03-07,GS,CHI,,5,CHI@GS
401585536,2024,2024-03-07,SAC,SA,26,,SA@SAC
401585537,2024,2024-03-08,PHI,NO,23,,NO@PHI
401585538,2024,2024-03-08,WSH,CHA,,4,CHA@WSH
401585540,2024,2024-03-08,NY,ORL,,22,ORL@NY
401585549,2024,2024-03-09,GS,SA,,,SA@GS
401585550,2024,2024-03-09,DEN,UTAH,,,UTAH@DEN
401585553,2024,2024-03-10,ATL,NO,1,,NO@ATL
401585554,2024,2024-03-10,MIA,WSH,16,,WSH@MIA
401585555,2024,2024-03-10,NY,PHI,,23,PHI@NY
401585564,2024,2024-03-11,SA,GS,,,GS@SA
401585565,2024,2024-03-11,DEN,TOR,,28,TOR@DEN
401585567,2024,2024-03-12,NY,PHI,,23,PHI@NY
401585568,2024,2024-03-12,MEM,WSH,15,,WSH@MEM
401585570,2024,2024-03-12,SA,HOU,,11,HOU@SA
401585571,2024,2024-03-12,UTAH,BOS,,2,BOS@UTAH
401585577,2024,2024-03-13,MIA,DEN,16,,DEN@MIA
401585579,2024,2024-03-13,NO,CLE,,6,CLE@NO
401585580,2024,2024-03-13,DAL,GS,7,,GS@DAL
401585585,2024,2024-03-14,HOU,WSH,11,,WSH@HOU
401585588,2024,2024-03-14,POR,NY,25,,NY@POR
401585592,2024,2024-03-15,NO,LAC,,13,LAC@NO
401585593,2024,2024-03-15,SA,DEN,,,DEN@SA
401585594,2024,2024-03-15,UTAH,ATL,,1,ATL@UTAH
401585598,2024,2024-03-16,NO,POR,,25,POR@NO
401585599,2024,2024-03-16,CHI,WSH,5,,WSH@CHI
401585601,2024,2024-03-16,LAL,GS,14,,GS@LAL
401585602,2024,2024-03-16,UTAH,MIN,,18,MIN@UTAH
401585603,2024,2024-03-16,SAC,NY,26,,NY@SAC
401585606,2024,2024-03-17,DAL,DEN,7,,DEN@DAL
401585608,2024,2024-03-17,WSH,BOS,,2,BOS@WSH
401585609,2024,2024-03-17,SA,BKN,,3,BKN@SA
401585615,2024,2024-03-18,UTAH,MIN,,18,MIN@UTAH
401585616,2024,2024-03-18,GS,NY,,,NY@GS
401585620,2024,2024-03-19,WSH,HOU,,11,HOU@WSH
401585621,2024,2024-03-19,BKN,NO,3,,NO@BKN
401585622,2024,2024-03-19,SA,DAL,,7,DAL@SA
401585623,2024,2024-03-19,MIN,DEN,18,,DEN@MIN
401585628,2024,2024-03-20,OKC,UTAH,21,,UTAH@OKC
401585629,2024,2024-03-20,GS,MEM,,15,MEM@GS
401585632,2024,2024-03-21,ORL,NO,22,,NO@ORL
401585633,2024,2024-03-21,WSH,SAC,,26,SAC@WSH
401585636,2024,2024-03-21,DAL,UTAH,7,,UTAH@DAL
401585637,2024,2024-03-21,DEN,NY,,,NY@DEN
401585641,2024,2024-03-22,MIA,NO,16,,NO@MIA
401585643,2024,2024-03-22,SA,MEM,,15,MEM@SA
401585644,2024,2024-03-22,GS,IND,,12,IND@GS
401585647,2024,2024-03-23,NY,BKN,,3,BKN@NY
401585650,2024,2024-03-23,WSH,TOR,,28,TOR@WSH
401585652,2024,2024-03-23,HOU,UTAH,11,,UTAH@HOU
401585653,2024,2024-03-23,SA,PHX,,24,PHX@SA
401585654,2024,2024-03-23,POR,DEN,25,,DEN@POR
401585655,2024,2024-03-24,DET,NO,9,,NO@DET
401585659,2024,2024-03-24,MIN,GS,18,,GS@MIN
401585663,2024,2024-03-25,NY,DET,,9,DET@NY
401585665,2024,2024-03-25,CHI,WSH,5,,WSH@CHI
401585667,2024,2024-03-25,SA,PHX,,24,PHX@SA
401585668,2024,2024-03-25,DEN,MEM,,15,MEM@DEN
401585669,2024,2024-03-25,UTAH,DAL,,7,DAL@UTAH
401585672,2024,2024-03-26,MIA,GS,16,,GS@MIA
401585674,2024,2024-03-26,NO,OKC,,21,OKC@NO
401585677,2024,2024-03-27,ORL,GS,22,,GS@ORL
401585678,2024,2024-03-27,WSH,BKN,,3,BKN@WSH
401585681,2024,2024-03-27,TOR,NY,28,,NY@TOR
401585686,2024,2024-03-27,UTAH,SA,,,SA@UTAH
401585687,2024,2024-03-27,DEN,PHX,,24,PHX@DEN
401585689,2024,2024-03-28,NO,MIL,,17,MIL@NO
401585690,2024,2024-03-29,CHA,GS,4,,GS@CHA
401585693,2024,2024-03-29,WSH,DET,,9,DET@WSH
401585698,2024,2024-03-29,SA,NY,,,NY@SA
401585699,2024,2024-03-29,DEN,MIN,,18,MIN@DEN
401585700,2024,2024-03-29,UTAH,HOU,,11,HOU@UTAH
401585702,2024,2024-03-30,NO,BOS,,2,BOS@NO
401585705,2024,2024-03-31,DEN,CLE,,6,CLE@DEN
401585709,2024,2024-03-31,WSH,MIA,,16,MIA@WSH
401585710,2024,2024-03-31,NY,OKC,,21,OKC@NY
401585713,2024,2024-03-31,SA,GS,,,GS@SA
401585714,2024,2024-03-31,SAC,UTAH,26,,UTAH@SAC
401585720,2024,2024-04-01,NO,PHX,,24,PHX@NO
401585723,2024,2024-04-02,WSH,MIL,,17,MIL@WSH
401585724,2024,2024-04-02,MIA,NY,16,,NY@MIA
401585725,2024,2024-04-05,DAL,GS,7,,GS@DAL
401585727,2024,2024-04-02,DEN,SA,,,SA@DEN
401585728,2024,2024-04-02,UTAH,CLE,,6,CLE@UTAH
401585731,2024,2024-04-03,WSH,LAL,,14,LAL@WSH
401585737,2024,2024-04-03,NO,ORL,,22,ORL@NO
401585740,2024,2024-04-04,NY,SAC,,26,SAC@NY
401585741,2024,2024-04-04,HOU,GS,11,,GS@HOU
401585742,2024,2024-04-04,LAC,DEN,13,,DEN@LAC
401585745,2024,2024-04-05,WSH,POR,,25,POR@WSH
401585747,2024,2024-04-05,CHI,NY,5,,NY@CHI
401585751,2024,2024-04-05,NO,SA,,,SA@NO
401585754,2024,2024-04-05,LAC,UTAH,13,,UTAH@LAC
401585758,2024,2024-04-06,DEN,ATL,,1,ATL@DEN
401585765,2024,2024-04-07,TOR,WSH,28,,WSH@TOR
401585766,2024,2024-04-07,PHX,NO,24,,NO@PHX
401585767,2024,2024-04-07,MIL,NY,17,,NY@MIL
401585768,2024,2024-04-07,SA,PHI,,23,PHI@SA
401585770,2024,2024-04-07,GS,UTAH,,,UTAH@GS
401585777,2024,2024-04-09,CHI,NY,5,,NY@CHI
401585779,2024,2024-04-09,MEM,SA,15,,SA@MEM
401585780,2024,2024-04-09,MIN,WSH,18,,WSH@MIN
401585782,2024,2024-04-09,UTAH,DEN,,,DEN@UTAH
401585783,2024,2024-04-09,LAL,GS,14,,GS@LAL
401585785,2024,2024-04-09,POR,NO,25,,NO@POR
401585791,2024,2024-04-10,OKC,SA,21,,SA@OKC
401585792,2024,2024-04-10,DEN,MIN,,18,MIN@DEN
401585795,2024,2024-04-11,BOS,NY,2,,NY@BOS
401585796,2024,2024-04-11,UTAH,HOU,,11,HOU@UTAH
401585797,2024,2024-04-11,POR,GS,25,,GS@POR
401585798,2024,2024-04-11,SAC,NO,26,,NO@SAC
401585800,2024,2024-04-12,WSH,CHI,,5,CHI@WSH
401585803,2024,2024-04-12,NY,BKN,,3,BKN@NY
401585808,2024,2024-04-12,SA,DEN,,,DEN@SA
401585810,2024,2024-04-12,GS,NO,,,NO@GS
401585812,2024,2024-04-12,LAC,UTAH,13,,UTAH@LAC
